Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
MANAGEMENT,58701,376758,137,59.786034309466615,0.9989750992316992,6.418255225634998,36.79735350675454,0.6940726733786478,0.8909173850345558
MARINE & FRESHWATER BIOLOGY,28319,223222,138,86.24245206398531,0.9948738161658236,7.882411102086938,44.81351591864109,0.9368876019633459,1.094156720161258
"MATERIALS SCIENCE, BIOMATERIALS",21485,321898,139,90.23504770770305,0.9996777751919956,14.982452874098207,46.377360842448255,0.9543788689783572,2.0797128295368505
"MATERIALS SCIENCE, CERAMICS",14270,132472,140,88.84372810091101,0.9987309320252286,9.283251576734408,46.29525313945344,0.9613132445690257,1.288607250507691
"MATERIALS SCIENCE, CHARACTERIZATION & TESTING",9931,54612,141,71.9564998489578,0.9849936159500551,5.499144094250327,41.61673589769407,0.8770848857114085,0.7633356580787897
"MATERIALS SCIENCE, COATINGS & FILMS",18858,235739,142,89.9724254958108,0.9909399247003917,12.500742390497402,46.0538011029802,0.9438227807826916,1.7352268381366371
"MATERIALS SCIENCE, COMPOSITES",13954,169085,143,84.20524580765371,0.998641221155224,12.117314031818834,45.160462584205206,0.9332005159810807,1.682003184876852
"MATERIALS SCIENCE, MULTIDISCIPLINARY",283687,4246743,144,85.75401763210863,0.9999072223965165,14.969818849647675,45.59055832907364,0.9639851667506768,2.077959101828894
"MATERIALS SCIENCE, PAPER & WOOD",5639,31577,145,74.80049654194006,0.989530306791984,5.59975172902997,41.68614247206951,0.8655577230005316,0.7773009940994561
"MATERIALS SCIENCE, TEXTILES",8026,54133,146,77.32369798155993,0.9980082481933715,6.7447047096934964,43.689039471716924,0.91010465985547,0.9362318062376332
MATHEMATICAL & COMPUTATIONAL BIOLOGY,20304,166760,147,79.3784475965327,0.9994611554373537,8.213159968479117,43.815838588455456,0.9136337667454691,1.140067938208856
MATHEMATICS,75809,217409,148,64.86433009273306,0.9987202588083184,2.867852101993167,39.708356617288445,0.9199275811579101,0.39808627197757196
"MATHEMATICS, APPLIED",72448,321308,149,70.35252871024736,0.9997534217645749,4.4350154593639575,41.564940001104056,0.9073278765459367,0.61562406553464
"MATHEMATICS, INTERDISCIPLINARY APPLICATIONS",26476,176663,150,77.60991086266807,0.9996160673817788,6.67257138540565,43.58855237951353,0.9170456262275275,0.9262189864931489
MECHANICS,60160,598612,151,84.6376329787234,0.9998019281914879,9.950332446808511,45.294586010638206,0.9483814827127666,1.3812046813482817
MEDICAL ETHICS,3735,12226,152,62.38286479250335,0.9959871485943774,3.273360107095047,38.877403186077636,0.7749183400267735,0.45437479881473947
MEDICAL INFORMATICS,12880,100885,153,78.1444099378882,0.99813673136646,7.832686335403727,43.38611687888198,0.8700271739130435,1.0872544301233176
MEDICAL LABORATORY TECHNOLOGY,8843,60763,154,79.37351577518942,0.9875617550605001,6.871310641185119,43.77906554336764,0.9204003166346264,0.953805963301981
"MEDICINE, GENERAL & INTERNAL",39314,159717,155,38.83603805260213,0.9997690746299026,4.062598565396551,27.740998796866123,0.5508887419239966,0.5639289126228444
"MEDICINE, LEGAL",6812,30228,156,66.25073399882561,0.9991124486200823,4.43746330005872,38.125886582501494,0.7608206106870227,0.6159638500639384
"MEDICINE, RESEARCH & EXPERIMENTAL",89813,775843,157,70.00211550666384,0.999744806431141,8.638426508411923,39.01536863705714,0.7879649939318368,1.1990991453485107
MEDIEVAL & RENAISSANCE STUDIES,12293,3435,158,14.26014805173676,0.9966648255104529,0.27942731635890344,12.011853624013662,0.16957618156674528,0.03878727866778903
METALLURGY & METALLURGICAL ENGINEERING,47873,444720,159,84.57376809475069,0.9949094938691966,9.289578676916006,45.41594520502182,0.9466755791364652,1.2894855146699087
METEOROLOGY & ATMOSPHERIC SCIENCES,33084,406877,160,90.40321605609962,0.9997809394269144,12.298301293676701,46.694893495345255,0.9833354491597146,1.7071260091321032
MICROBIOLOGY,62360,788494,161,88.40442591404747,0.9998711064785113,12.64422706863374,45.834201396728666,0.9548741180243744,1.7551439323848024
MICROSCOPY,3453,18499,162,73.7619461337967,0.9953666377063421,5.357370402548509,42.37011500144803,0.8562525340283811,0.7436560656915637
MINERALOGY,8882,77411,163,83.6635892816933,0.9947050213915783,8.715492006304887,43.73730323125421,0.8897691961269987,1.2097965996324966
MINING & MINERAL PROCESSING,9393,58526,164,76.96156712445438,0.9968056318535075,6.230810177791973,43.0999994251038,0.9320579154689664,0.8648981561333768
MULTIDISCIPLINARY SCIENCES,31632,191272,165,46.89871016691958,0.9984205393272633,6.046788062721295,31.884290136570556,0.631425771370764,0.8393540641981615
MUSIC,17805,7181,166,14.226340915473182,0.8832352822240943,0.40331367593372647,11.792509121033397,0.18043583263128338,0.05598393221827668
MYCOLOGY,6025,40916,167,67.68464730290457,0.9920317842323652,6.79103734439834,35.181295966804974,0.7212282157676351,0.9426632347648334
NANOSCIENCE & NANOTECHNOLOGY,98614,2030163,168,87.75934451497758,0.9999384225363547,20.58696533960695,46.36559836432967,0.9491694891191912,2.8576746610049373
NEUROIMAGING,7082,92854,169,90.6241174809376,0.9977429398475007,13.111268003388874,46.62628277322791,0.9727915842982213,1.8199738392159026
NEUROSCIENCES,143884,1357969,170,68.00964665980929,0.9999508437352355,9.437943065247005,36.04801404256206,0.7274737288371187,1.3100799610166614
NUCLEAR SCIENCE & TECHNOLOGY,24689,96460,171,68.60545182064888,0.9922983433917957,3.9070031187978453,39.08035825266322,0.8152565920045365,0.5423307237796626
NURSING,34993,132028,172,62.16957677249736,0.9996290343783002,3.7729831680621837,35.41698243934515,0.7464884405452515,0.5237274274235157
